"id","__typename","createdAt","dateType","edRelation","laws","name","registrationDeadlineType","time","updatedAt","updater"
"7ab66e33-1ceb-460f-82a6-fbcb88861212","State","2022-01-23T09:52:38.779Z","Blank","ED -10","","Alaska","Domestic Ballot Request Deadline","","2022-01-23T09:52:38.779Z",""
"e9903a0b-b7ba-453b-bf7d-5868fb6f2067","State","2022-01-23T09:52:40.393Z","Post Received by","ED + 5 business days (+7)","","Mississippi","Overseas Ballot Return Deadline","","2022-01-23T09:52:40.393Z",""
"54c1673a-3bd9-4562-aa18-54ffb52383e7","State","2022-01-23T09:52:40.868Z","Postmarked by","ED - 1","B) (1) Except as otherwise provided in division (B)(2) of this section, any return envelope that is postmarked prior to the day of the election shall be delivered to the director prior to the eleventh day after the election. Ballots delivered in envelopes postmarked prior to the day of the election that are received after the close of the polls on election day through the tenth day thereafter shall be counted on the eleventh day at the board of elections in the manner provided in divisions (C) and (D) of section 3509.06 of the Revised Code or in the manner provided in division (E) of that section, as applicable. Any such ballots that are received by the director later than the tenth day following the election shall not be counted, but shall be kept by the board in the sealed identification envelopes as provided in division (A) of this section. (3509.05)","Ohio","Domestic Ballot Return Deadline","","2022-01-23T09:52:40.868Z",""
"d7ece371-35b2-45d3-af74-73de779378b0","State","2022-01-23T09:52:41.155Z","Post Received by","ED + 9 (SE)","","Washington","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.155Z",""
"1d3519b9-5618-4cca-83f5-d37da597dc75","State","2022-01-23T09:52:38.808Z","Postmarked by","ED - 30","","Alaska","Domestic Registration Deadline","","2022-01-23T09:52:38.808Z",""
"52364843-ae2b-4742-b949-f62c9502b22a","State","2022-01-23T09:52:41.058Z","Received by","ED - 1","","SouthDakota","Domestic Ballot Request Deadline","5:00 PM","2022-01-23T09:52:41.058Z",""
"51b65dde-003f-4df0-ae13-ebcc199557cc","State","2022-01-23T09:52:38.738Z","Post Received by","ED+7","","Alabama","Military Ballot Return Deadline","","2022-01-23T09:52:38.738Z",""
"30d7c461-f609-4918-93ae-32f207fbea95","State","2022-01-23T09:52:40.392Z","In-Person Received by","ED - 11","The office of the election commissioner or county clerk shall remain open during the usual business days of the year for purposes of general registration and revision and for the transaction of the business of the office. Such registration and revision shall be carried on at all times during the regular business hours of the office of the election commissioner or county clerk ending at 6 p.m. on the second Friday preceding any election.(32-302)","Nebraska","Domestic Registration Deadline","6:00 PM","2022-01-23T09:52:40.392Z",""
"7748d75b-e48d-41c0-ae08-7b2b42591bdd","State","2022-01-23T09:52:41.041Z","In-Person Received by","ED","","SouthCarolina","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.041Z",""
"35a0da00-eed2-45a7-ac12-bb3c72be96fc","State","2022-01-23T09:52:39.197Z","Email or Fax by","3rd Monday before ED","","Delaware","Overseas Registration Deadline","","2022-01-23T09:52:39.197Z",""
"bb9be4f5-e01f-437c-8b33-9d0b4fdcac33","State","2022-01-23T09:52:41.277Z","Received by (Run-off)","ED + 14","","CommonWealthOfNorthernMarianaIslands","Domestic Ballot Return Deadline","","2022-01-23T09:52:41.277Z",""
"0c1e6485-56b3-4c38-8365-17b7c041f44e","State","2022-01-23T09:52:40.678Z","Varies by Locality","ED - 102","","NewHampshire","Domestic Registration Deadline","","2022-01-23T09:52:40.678Z",""
"2987aa42-49aa-427c-9252-4d18bae9ffd2","State","2022-01-23T09:52:39.767Z","Received by","ED - 8","Sec. 10. (a) The county voter registration office shall process an absentee registration affidavit or form received from a voter described in section 1 of this chapter during the registration period or during the period beginning on the twenty-ninth day before the election and ending on the eighth day before the election.( IC 3-7-36-10)","Indiana","Overseas Registration Deadline","","2022-01-23T09:52:39.767Z",""
"92ff4e3d-fa3f-429b-aae6-ff68e4e6f19d","State","2022-01-23T09:52:39.771Z","Blank","ED - 15","1. Registration closes at 5:00 p.m. eleven days before each election except general elections. For general elections, registration closes at 5:00 p.m. ten days before the election. An eligible elector may register during the time registration is closed in the elector’s precinct but the registration shall not become effective until registration opens again in the elector’s precinct, except as otherwise provided in section 48A.7A.(48A.9)","Iowa","Domestic Registration Deadline(GE)","","2022-01-23T09:52:39.771Z",""
"c02cd21c-ac87-4254-95b0-38c40cfe7713","State","2022-01-23T09:52:38.806Z","In-Person Received by","ED - 30","(d) Qualified voters may register in person before a registration official or through a voter registration agency at any time throughout the year, except that a person registering within 30 days preceding an election is not eligible to vote at that election. (Sec. 15.07.070)","Alaska","Domestic Registration Deadline","","2022-01-23T09:52:38.806Z",""
"1872cb2f-b122-4e33-9c62-acc739b53cfb","State","2022-01-23T09:52:39.206Z","Blank","ED - 1","","DistrictofColumbia","Early Voting To","8:00 PM","2022-01-23T09:52:39.206Z",""
"bb24dcbd-0476-41c8-8577-0177b3708deb","State","2022-01-23T09:52:38.859Z","Received by","ED - 11","E. In order to be complete and correct and to receive an early ballot by mail, an elector's request that an early ballot be mailed to the elector's residence or temporary address must include all of the information prescribed by subsection A of this section and must be received by the county recorder or other officer in charge of elections no later than 5:00 p.m. on the eleventh day preceding the election.(16-542)","Arizona","Domestic Ballot Request Deadline","5:00 PM","2022-01-23T09:52:38.859Z",""
"bc13adc5-d996-461f-86d9-ed644d30ec3e","State","2022-01-23T09:52:39.732Z","Request for Federal Ballot Only by","ED - 10","Registration shall be required in order to vote pursuant to this Section. However, if the election authority receives one of such applications after 30 days but not less than 10 days before a Federal election, said applicant shall be sent a ballot containing the Federal offices only and registration for that election shall be waived. Registration shall be required in order to vote pursuant to this Section. However, if the election authority receives one of such applications after 30 days but not less than 10 days before a Federal election, said applicant shall be sent a ballot containing the Federal offices only and registration for that election shall be waived.(Sec. 20-2.1)","Illinois","Overseas Registration Deadline","","2022-01-23T09:52:39.732Z",""
"6d777dbe-436e-40aa-bd42-8e9b798be61d","State","2022-01-23T09:52:40.391Z","Postmarked by","ED - 10","","Mississippi","Overseas Registration Deadline","","2022-01-23T09:52:40.391Z",""
"bb904bee-69cd-4522-9f8e-8217baa920b2","State","2022-01-23T09:52:39.597Z","Received by","ED","","Hawaii","Military Ballot Return Deadline","6:00 PM","2022-01-23T09:52:39.597Z",""
"c91e89b0-d4b4-45ae-9b36-3bae4d652fc9","State","2022-01-23T09:52:40.805Z","Received by","ED - 1","An application for a military-overseas ballot is timely if received by the appropriate election official before the close of business on the day before the election. An application for a military-overseas ballot for a primary election, whether or not timely, is effective as an application for a military-overseas ballot for the general election. (16-1-07-22)","NorthDakota","Overseas Ballot Request Deadline","","2022-01-23T09:52:40.805Z",""
"255d32ff-028a-4b7d-8346-689f8853fcb5","State","2022-01-23T09:52:39.796Z","Blank/ Advance Voting","Tue before ED","(f) Applications for advance voting ballots to be transmitted to the voter by mail shall be filed only at the following times:
(1) For the primary election occurring on the first Tuesday in August in both even-numbered and odd-numbered years, between April 1 of such year and the Tuesday of the week preceding such primary election.
(2) For the general election occurring on the Tuesday following the first Monday in November in both even-numbered and odd-numbered years, between 90 days prior to such election and the Tuesday of the week preceding such general election.(25-1122)","Kansas","Domestic Ballot Request Deadline","","2022-01-23T09:52:39.796Z",""
"2bd9edc3-a81b-49d9-a2db-df50a4549e44","State","2022-01-23T09:52:40.688Z","Blank","ED - 28","For qualified electors, the following provisions shall apply:

A. the county clerk shall receive certificates of registration at all times during normal working hours, except that the clerk shall close registration at the end of the twenty-eighth day immediately preceding any election at which the registration books are to be furnished to the precinct board.(1-4-8.)","NewMexico","Domestic Registration Deadline","","2022-01-23T09:52:40.688Z",""
"99d01bbb-6366-4da6-a7cd-fe541492bfac","State","2022-01-23T09:52:40.863Z","Blank","Thurs before ED (ED - 5)","","Oklahoma","Early Voting From","8:00 AM","2022-01-23T09:52:40.863Z",""
"7ae4d1a4-0011-4c88-9e0d-a5b4bc3549a8","State","2022-01-23T09:52:40.680Z","Blank","ED","","NewJersey","Domestic Ballot Return Deadline","8:00 PM","2022-01-23T09:52:40.680Z",""
"ab0e107c-65c4-41f0-b842-de5c353aae32","State","2022-01-23T09:52:40.872Z","Received by","ED","To be valid, a military-overseas ballot must be received by the appropriate local election official not later than the close of the polls, or the voter must submit the ballot for electronic transmission or other authorized means of delivery not later than 12:01 a.m., at the place where the voter completes the ballot, on the date of the election.(26-14-145)","Oklahoma","Overseas Ballot Return Deadline","7:00 PM","2022-01-23T09:52:40.872Z",""
"8e61ecb7-f4d8-40d5-a77f-3cc8dff1cf33","State","2022-01-23T09:52:39.617Z","Received by","ED - 11","Whenever provision is made for absentee voting by a statute of the United States, including the ""Uniformed and Overseas Citizens Absentee Voting Act"" (42 U.S.C. 1973ff.), an application for an absentee ballot made under that law may be given the same effect as an application for an absentee ballot made under chapter 10, title 34, Idaho Code.(34-410A)","Idaho","Overseas Ballot Request Deadline","5:00 PM","2022-01-23T09:52:39.617Z",""
"6f2cfddb-d4c0-4896-ba6e-75f91283219e","State","2022-01-23T09:52:40.691Z","Request to Receive Blank Ballot Electronically by","ED - 4","","NewJersey","Overseas Ballot Request Deadline","","2022-01-23T09:52:40.691Z",""
"645ec102-b4b8-489b-9006-411a0449f410","State","2022-01-23T09:52:41.154Z","Post Received by","ED + 20 (GE)","","Washington","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.154Z",""
"5c04fd9e-76d7-40ce-b288-9aa6674e5c5a","State","2022-01-23T09:52:38.850Z","Email or Fax by","ED - 30","","Alaska","Overseas Registration Deadline","","2022-01-23T09:52:38.850Z",""
"3d4141fa-dcb9-414d-a2a7-498631fa9d92","State","2022-01-23T09:52:38.936Z","Fax by","ED - 15","","California","Overseas Registration Deadline","","2022-01-23T09:52:38.936Z",""
"a2189d76-1417-4811-8b30-ac9b6cd46a34","State","2022-01-23T09:52:40.709Z","In- Person Received by","ED","Absentee  ballots;  deadline  for  receipt, and delivery to polling place. 1. The  board  of  elections  shall  cause  all  absentee ballots received by it before the close of the polls on election day and all  ballots  contained  in envelope showing a cancellation mark of the United States postal service or a foreign country's postal  service,  or showing  a  dated endorsement of receipt by another agency of the United States government, with a date which is ascertained to be not later than the day before election and received by  such  board  of  elections  not later  than  seven  days  following  the  day of election to be cast and counted except that the absentee ballot of a voter  who  requested  such ballot by letter, rather than application, shall not be counted unless a valid  application  form, signed by such voter, is received by the board of elections with such ballot. ( 8-412. )","NewYork","Domestic Ballot Return Deadline","","2022-01-23T09:52:40.709Z",""
"224f1284-9b66-43c6-89a2-4db61a213aed","State","2022-01-23T09:52:38.744Z","Postmarked by","ED","","Alabama","Military Ballot Return Deadline","","2022-01-23T09:52:38.744Z",""
"9df607c5-60fc-46ec-97b4-3afb4ec7e9b7","State","2022-01-23T09:52:38.939Z","Postmarked by","ED - 15","(1) The affidavit is postmarked on or before the 15th day before the election and received by mail by the county elections official.(  2102)","California","Domestic Registration Deadline","11:59 PM","2022-01-23T09:52:38.939Z",""
"5f264162-56de-4fb7-8cbd-47d70e099a9d","State","2022-01-23T09:52:40.874Z","In-Person Received by","Friday before election","Same, but also see same statute and this part: ""not later than six p.m. on the last Friday before the day of the election at which the ballots are to be voted if the application is delivered in person to the office of the board","Ohio","Domestic Ballot Request Deadline","6:00 PM","2022-01-23T09:52:40.874Z",""
"63ace711-4d7a-4e33-8379-0bddf6bb11ad","State","2022-01-23T09:52:40.689Z","Received by","ED","","NewJersey","Overseas Ballot Return Deadline","8:00 PM","2022-01-23T09:52:40.689Z",""
"a34bd6bf-67b4-4069-b601-6659747b7f64","State","2022-01-23T09:52:40.172Z","Postmarked by","ED - 21","(a)  When registration is closed. --  Except as provided under § 3-305 of this subtitle, registration is closed beginning at 9 p.m. on the 21st day preceding an election until the 11th day after that election.(§ 3-302)","Maryland","Overseas Registration Deadline","","2022-01-23T09:52:40.172Z",""
"0236435f-b323-47c1-b76c-4d543407677d","State","2022-01-23T09:52:39.213Z","Received by","ED- 7","'-(d) A covered voter may use the declaration accompanying a federal write-in absentee ballot as an application for a military-overseas ballot simultaneously with the submission of the federal write-in absentee ballot, if the declaration is received by the Board by the 7th day before the election.(1–1061.07)","DistrictofColumbia","Overseas Ballot Request Deadline","","2022-01-23T09:52:39.213Z",""
"f4e05bdd-f80b-4a64-a3d2-dc10dcfd2fec","State","2022-01-23T09:52:38.935Z","Hand Delivered by","ED","","California","Domestic Ballot Return Deadline","8:00 PM","2022-01-23T09:52:38.935Z",""
"5019abb0-b181-4c42-b315-ceb6dea5e2b5","State","2022-01-23T09:52:38.791Z","Online by","ED","","Alaska","Domestic Ballot Return Deadline","8:00 PM","2022-01-23T09:52:38.791Z",""
"a577e298-e2fd-40a0-a72c-a4bb1558fb16","State","2022-01-23T09:52:40.407Z","Military by","ED - 3","4. A covered voter as defined in section 115.275 who has been discharged from military service, has returned from a military deployment or activation, or has separated from employment outside the territorial limits of the United States after the deadline to register to vote, and who is otherwise qualified to register to vote, may register to vote in an election in person before the election authority until 5:00 p.m. on the Friday before such election. Such persons shall produce sufficient documentation showing evidence of qualifying for late registration pursuant to this section. (115.135.)","Missouri","Domestic Registration Deadline","5:00 PM","2022-01-23T09:52:40.407Z",""
"41c56b6c-c429-4c01-ba3e-6a3f88719326","State","2022-01-23T09:52:38.932Z","Post Received by/Received by","ED + 3","(a) All vote by mail ballots cast under this division shall be received by the elections official from whom they were obtained or by the precinct board no later than the close of the polls on election day.
(b) Notwithstanding subdivision (a), any vote by mail ballot cast under this division shall be timely cast if it is received by the voter’s elections official via the United States Postal Service or a bona fide private mail delivery company no later than three days after election day and either of the following is satisfied:
(1) The ballot is postmarked on or before election day or is time stamped or date stamped by a bona fide private mail delivery company on or before election day(3020)","California","Domestic Ballot Return Deadline","","2022-01-23T09:52:38.932Z",""
"e00fd0cd-9d12-466a-9aba-22c318cb864c","State","2022-01-23T09:52:41.045Z","Blank","ED - 45","","SouthDakota","In-Person Absentee Voting From","","2022-01-23T09:52:41.045Z",""
"b0417cd1-4844-4c08-8de3-e03777100e34","State","2022-01-23T09:52:39.596Z","received by","ED - 25","(1) No elector may register in the office of the county clerk within twenty-four (24) days preceding any election held throughout the county in which he resides for the purpose of voting at such election; provided however, a legible, accurate and complete registration application received in the office of the county clerk during the twenty-four (24) day period preceding an election shall be accepted and held by the county clerk until the day following the election when registration reopens, at which time the registration shall become effective. This deadline shall also apply to any registrars the county clerk may have appointed.(34-408)","Idaho","Domestic Registration Deadline","5:00 PM","2022-01-23T09:52:39.596Z",""
"945b5f66-b41b-44ef-b879-2ecbf56b2c45","State","2022-01-23T09:52:41.273Z","Blank","ED - 11","","Virginia","Domestic Ballot Request Deadline","","2022-01-23T09:52:41.273Z",""
"7400f64b-13de-44c8-9791-ab3ec431ad95","State","2022-01-23T09:52:41.141Z","Email or Fax by","ED","","Utah","Overseas Ballot Return Deadline","8:00 PM","2022-01-23T09:52:41.141Z",""
"2773d0e8-c110-40fd-bcb4-7d2023b33a43","State","2022-01-23T09:52:39.193Z","Request for Email, Online or Fax Ballot by","ED -1","","Delaware","Overseas Ballot Request Deadline","12:00 PM","2022-01-23T09:52:39.193Z",""
"ea79ef14-a43a-408d-a653-bcb0951f8bf6","State","2022-01-23T09:52:39.610Z","received by","ED"," Sec. 3. A county election board must receive an absentee ballot in time for the board to deliver the ballot to the precinct election board of the voter's precinct before the closing of the polls on election day.( IC 3-11-10-3)","Indiana","Domestic Ballot Return Deadline","6:00 PM","2022-01-23T09:52:39.610Z",""
"31e73196-2553-478e-af7d-156bb3411995","State","2022-01-23T09:52:40.681Z","Blank","ED - 10 (Presidential GE)","","NewJersey","Early Voting From","","2022-01-23T09:52:40.681Z",""
"46dfab61-645a-438f-9e8b-9a549dc5da47","State","2022-01-23T09:52:41.272Z","Received by","ED","","CommonWealthOfNorthernMarianaIslands","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.272Z",""
"15a09e7f-16d5-421b-8327-4977b3ac9c0f","State","2022-01-23T09:52:40.370Z","Blank","ED - 1(not weekends)","The county auditor's office in each county and the clerk's office in each city or town authorized under section 203B.05 to administer absentee balloting must be open for acceptance of absentee ballot applications and casting of absentee ballots from 10:00 a.m. to 3:00 p.m. on Saturday and until 5:00 p.m. on the day immediately preceding a primary, special, or general election unless that day falls on a Saturday or Sunday.(203B.085)","Minnesota","In-Person Absentee Voting To","5:00 PM","2022-01-23T09:52:40.370Z",""
"7fbc6b19-3001-40ac-ab2d-cbe66c270fca","State","2022-01-23T09:52:41.280Z","Received by","ED - 22","","Virginia","Overseas Registration Deadline","5:00 PM","2022-01-23T09:52:41.280Z",""
"c17a0ca6-02d6-4cd0-bada-057fd7407712","State","2022-01-23T09:52:40.687Z","Email or Fax by","ED - 4","","NewJersey","Overseas Ballot Request Deadline","","2022-01-23T09:52:40.687Z",""
"0dfc1f0b-2920-49c6-99d7-e813e09fdbae","State","2022-01-23T09:52:41.038Z","Received by","ED - 21","","RhodeIsland","Overseas Ballot Request Deadline","4:00 PM","2022-01-23T09:52:41.038Z",""
"47dc42b6-59f4-4c16-997c-d1d12375698d","State","2022-01-23T09:52:41.270Z","Received by","ED - 3","","Guam","Military Ballot Request Deadline","5:00 PM","2022-01-23T09:52:41.270Z",""
"ec01e4ca-1134-4ebd-85c4-99a525bc4b35","State","2022-01-23T09:52:41.054Z","Blank","ED","The county election commission must receive the ballot by mail no later than the close of polls on election day. Once the election commission issues an absentee by-mail ballot to a voter, the voter can only vote by mail.(Source : Secretary of State website)","Tennessee","Overseas Ballot Return Deadline","8:00 PM","2022-01-23T09:52:41.054Z",""
"3d018d15-a524-4db5-9155-587705c28fde","State","2022-01-23T09:52:41.036Z","Blank","ED - 15","","Pennsylvania","Domestic Registration Deadline","","2022-01-23T09:52:41.036Z",""
"a3847edc-c04b-43a8-8b5f-01df7fcd2e11","State","2022-01-23T09:52:40.818Z","Not Required","","","NorthDakota","Overseas Registration Deadline","","2022-01-23T09:52:40.818Z",""
"ae6bb6c4-658a-431f-abc0-b91c95f63ec5","State","2022-01-23T09:52:41.063Z","Post Received by","ED + 2","","Texas","Domestic Ballot Return Deadline","12:00 PM","2022-01-23T09:52:41.063Z",""
"0566c50a-2305-4754-b8d9-20dd537ff983","State","2022-01-23T09:52:40.697Z","Request to Receive Blank Ballot by Mail by","ED - 30","","NewJersey","Overseas Registration Deadline","","2022-01-23T09:52:40.697Z",""
"bf4f90de-e279-4aa8-9249-e762299b2089","State","2022-01-23T09:52:38.901Z","Received by","ED","C. In the case of registration by mail, a voter registration is valid for an election if it complies with either of the following:1. The form is postmarked twenty-nine days or more before an election and is received by the county recorder by 7:00 p.m. on the day of that election. 2. The registration is dated twenty-nine days or more before an election and is received by the county recorder by first class mail within five days after the last day to register to vote in that election. (16-134.)","Arizona","Overseas Registration Deadline","7:00 PM","2022-01-23T09:52:38.901Z",""
"5eaa56ed-1330-4d83-8b00-0217ad0a5627","State","2022-01-23T09:52:40.375Z","Blank","ED - 1","The county auditor's office in each county and the clerk's office in each city or town authorized under section 203B.05 to administer absentee balloting must be open for acceptance of absentee ballot applications and casting of absentee ballots from 10:00 a.m. to 3:00 p.m. on Saturday and until 5:00 p.m. on the day immediately preceding a primary, special, or general election unless that day falls on a Saturday or Sunday.(203B.085)","Minnesota","Early Voting To","5:00 PM","2022-01-23T09:52:40.375Z",""
"fa01cf88-d652-4d10-b2f6-d2bcfdf95a63","State","2022-01-23T09:52:38.940Z","Post Received by","ED + 3","","California","Overseas Ballot Return Deadline","","2022-01-23T09:52:38.940Z",""
"a1332af3-f9a5-4816-9bff-7b0cb0697942","State","2022-01-23T09:52:41.248Z","Received by","ED - 3","","Guam","Domestic Ballot Request Deadline","","2022-01-23T09:52:41.248Z",""
"77ee1c90-6813-489c-ba50-a20d6b47d40b","State","2022-01-23T09:52:38.897Z","In-Person Received by","ED - 1","","Arkansas","Domestic Ballot Return Deadline","","2022-01-23T09:52:38.897Z",""
"198094fe-9f88-4e7d-8962-cc714ea83c17","State","2022-01-23T09:52:39.609Z","Blank","ED","The return envelope shall be mailed or delivered to the officer who issued the same; provided, that an absentee ballot must be received by the issuing officer by 8:00 p.m. on the day of election before such ballot may be counted.(34-1005)","Idaho","Domestic Ballot Return Deadline","8:00 PM","2022-01-23T09:52:39.609Z",""
"9f8b7134-290d-4686-8aa3-137059c31c36","State","2022-01-23T09:52:41.041Z","Online by","ED - 30","","SouthCarolina","Domestic Registration Deadline","11:59 PM","2022-01-23T09:52:41.041Z",""
"b8bbb3a8-2e05-4ac1-92ca-abe8bd4dc3b0","State","2022-01-23T09:52:40.859Z","Blank","ED - 30","(C)(1) A board of elections that receives a voter registration application and is satisfied as to the truth of the statements made in the registration form shall register the applicant not later than twenty business days after receiving the application, unless that application is received during the thirty days immediately preceding the day of an election.(3503-19)
","Ohio","Domestic Registration Deadline","","2022-01-23T09:52:40.859Z",""
"ce12955c-ca57-4ce7-b4c1-de789fbad0fb","State","2022-01-23T09:52:41.163Z","Post Received by","ED + 13 (primary)","","Washington","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.163Z",""
"34f1e1c8-6d20-43c1-a92f-2f8497fc45c7","State","2022-01-23T09:52:39.988Z","Email or Fax by","ED - 28","","Kentucky","Overseas Registration Deadline","","2022-01-23T09:52:39.988Z",""
"317a8a1d-1b6f-4740-8af0-6e99cc506344","State","2022-01-23T09:52:41.188Z","In Mailstream by","ED","","Texas","Military Ballot Return Deadline","","2022-01-23T09:52:41.188Z",""
"1c3c474f-f2e0-43e9-b77b-be6f0de1d2ba","State","2022-01-23T09:52:40.387Z","Blank","ED - 30","","Mississippi","Domestic Registration Deadline","","2022-01-23T09:52:40.387Z",""
"bc6c09b6-d460-4a28-b637-1a0c5c7dc4ab","State","2022-01-23T09:52:41.280Z","Online by","ED - 8","","Washington","Domestic Ballot Request Deadline","","2022-01-23T09:52:41.280Z",""
"ceadcc28-7e34-487a-8cf9-c8b5ac56d9a0","State","2022-01-23T09:52:40.022Z","Received by","ED","Alternative registration schedule for absentee voters.  If the clerk receives a properly completed absentee ballot application that is signed by a person who is not a registered voter in the municipality, a presumption of the person's qualification as a voter is established. The clerk shall send an absentee ballot to the voter at the address indicated, along with a voter registration application under section 152. The completed registration application must be returned to the clerk by the close of the polls on election day in order for the ballot to be counted and may not be sealed with the voted absentee ballot. If the application is received during the closed period and the registrar is not satisfied as to the person's qualification as a voter, the registrar shall follow the requirements of section 121, subsection 1-A to place the person's name on the incoming voting list and challenge the absentee ballot. An application by telephone under section 753-A, subsection 4 or an application by electronic means under section 753-A, subsection 6 does not establish a presumption of qualification under this section and the requestor must submit a properly completed voter registration application before the clerk may issue an absentee ballot.(§122)","Maine","Overseas Registration Deadline","8:00:00 PM OR 5:00 PM","2022-01-23T09:52:40.022Z",""
"44897d4f-a131-4fc2-ac15-1f1def024d2b","State","2022-01-23T09:52:39.794Z","Online by","ED - 25","","Kentucky","Domestic Ballot Request Deadline","","2022-01-23T09:52:39.794Z",""
"13e1ba41-17c4-4c73-b3de-21bffa7114b1","State","2022-01-23T09:52:41.079Z","In Mailstream by","ED","","Texas","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.079Z",""
"9fe267dc-a173-449f-a051-ed6b9de4f793","State","2022-01-23T09:52:41.132Z","Blank","ED - 7","","Utah","Early Voting From","","2022-01-23T09:52:41.132Z",""
"730b5b5f-5c11-4d8b-b5a2-700fd212385f","State","2022-01-23T09:52:40.867Z","Blank","ED - 21","","Oregon","Domestic Registration Deadline","","2022-01-23T09:52:40.867Z",""
"9e6ffdae-1c2a-4a0e-9534-af2b57bbd7c4","State","2022-01-23T09:52:39.604Z","Post Received by","ED + 14","APPLICATION FORM FOR VOTE BY MAIL BALLOT “I hereby make application for an official ballot or ballots to be voted by me at such election, and I agree that I shall return such ballot or ballots to the official issuing the same prior to the closing of the polls on the date of the election or, if returned by mail, postmarked no later than election day, for counting no later than during the period for counting provisional ballots, the last day of which is the 14th day following election day”.(Sec. 19-3)","Illinois","Domestic Ballot Return Deadline","","2022-01-23T09:52:39.604Z",""
"f754dd7b-8989-402d-ae1a-75ab680c0efc","State","2022-01-23T09:52:41.074Z","Postmarked by","ED","","Texas","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.074Z",""
"64aa5798-3d28-4728-a5d5-2ba2b1628149","State","2022-01-23T09:52:40.174Z","Postmarked by","ED","
(i)  is received by mail by a local board no later than 10 a.m. on the second Friday after a special election; and
(ii)  was mailed on or before election day, as verified:
         1. by a postmark; or 2.  if the return envelope does not contain a postmark or the postmark is illegible, by the voter's affidavit that the ballot was mailed on or before election day.((§ 9-505))","Maryland","Domestic Ballot Return Deadline","","2022-01-23T09:52:40.174Z",""
"0c2542d8-a8ef-4e61-82f1-916dcace8a61","State","2022-01-23T09:52:41.176Z","Post Received by","ED + 6","","WestVirginia","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.176Z",""
"9b566b2f-74f4-425e-906e-5cff7cbb3780","State","2022-01-23T09:52:38.790Z","Request for Online or Fax Ballot by","ED - 1","e) Except as provided in (h) of this section, a voter who returns the absentee ballot by mail, whether provided to the voter by mail or by electronic transmission, shall use a mail service at least equal to first class and mail the ballot not later than the day of the election to the election supervisor for the house district in which the voter seeks to vote. Except as provided in AS 15.20.480 , the ballot may not be counted unless it is received by the close of business on the 10th day after the election. If the ballot is postmarked, it must be postmarked on or before election day. After the day of the election, ballots may not be accepted unless received by mail.(Sec. 15.20.081)","Alaska","Domestic Ballot Request Deadline","5:00 PM","2022-01-23T09:52:38.790Z",""
"f8e91771-1242-4546-a41d-12577b871cd9","State","2022-01-23T09:52:41.279Z","Online by","ED - 8","(1) In order to vote in any primary, special election, or general election, a person who is not registered to vote in Washington must:
(a) Submit a registration application no later than twenty-nine days before the day of the primary, special election, or general election; (29A.08.140)","Washington","Domestic Registration Deadline","","2022-01-23T09:52:41.279Z",""
"b33755f6-d8f2-4e4a-9ec1-7d08882defa3","State","2022-01-23T09:52:41.281Z","Received by","ED - 60","","CommonWealthOfNorthernMarianaIslands","Overseas Registration Deadline","","2022-01-23T09:52:41.281Z",""
"a6d66aae-fc63-4c96-b206-bcbafbfcf4d7","State","2022-01-23T09:52:40.689Z","Blank","ED - 4 (non-presidential)","","NewJersey","Early Voting From","","2022-01-23T09:52:40.689Z",""
"97202326-f19d-4fbe-a6a8-4dc4d005fc42","State","2022-01-23T09:52:40.865Z","Blank","ED","","Oklahoma","Domestic Ballot Return Deadline","","2022-01-23T09:52:40.865Z",""
"250d818a-69ac-4d5b-84b4-0d36a10c9622","State","2022-01-23T09:52:40.168Z","Post Received by","ED + 10","
(i)  is received by mail by a local board no later than 10 a.m. on the second Friday after a special election; and
(ii)  was mailed on or before election day, as verified:
         1. by a postmark; or 2.  if the return envelope does not contain a postmark or the postmark is illegible, by the voter's affidavit that the ballot was mailed on or before election day.((§ 9-505))","Maryland","Overseas Ballot Return Deadline","10:00 AM","2022-01-23T09:52:40.168Z",""
"3c0ca3f3-13aa-43ea-855e-2613f9f70359","State","2022-01-23T09:52:40.788Z","Received by","ED - 25","","NewYork","Overseas Registration Deadline","","2022-01-23T09:52:40.788Z",""
"b85a48e0-e135-468a-914a-1b065d3b3553","State","2022-01-23T09:52:41.143Z","Blank","ED","","Vermont","Domestic Registration Deadline","","2022-01-23T09:52:41.143Z",""
